Date,Time,Region,User Type,Consumption (kWh),Datetime,Time Category,Peak Hour
2024-01-20,18:00,South Zone,Industrial,1343,2024-01-20 18:00:00,Evening,Yes
2024-01-20,00:00,East Zone,Residential,1785,2024-01-20 00:00:00,Night,No
2024-01-20,00:00,East Zone,Commercial,1979,2024-01-20 00:00:00,Night,No
2024-01-20,00:00,East Zone,Industrial,1646,2024-01-20 00:00:00,Night,No
2024-01-20,06:00,East Zone,Residential,892,2024-01-20 06:00:00,Morning,No
2024-01-20,06:00,East Zone,Commercial,1510,2024-01-20 06:00:00,Morning,No
2024-01-20,06:00,East Zone,Industrial,960,2024-01-20 06:00:00,Morning,No
2024-01-20,12:00,East Zone,Residential,1163,2024-01-20 12:00:00,Afternoon,No
2024-01-20,12:00,East Zone,Commercial,1746,2024-01-20 12:00:00,Afternoon,No
2024-01-20,12:00,East Zone,Industrial,156,2024-01-20 12:00:00,Afternoon,No
2024-01-20,18:00,East Zone,Residential,1132,2024-01-20 18:00:00,Evening,Yes
2024-01-20,18:00,East Zone,Commercial,186,2024-01-20 18:00:00,Evening,Yes
2024-01-20,18:00,East Zone,Industrial,1549,2024-01-20 18:00:00,Evening,Yes
2024-01-20,00:00,West Zone,Residential,798,2024-01-20 00:00:00,Night,No
2024-01-20,00:00,West Zone,Commercial,1400,2024-01-20 00:00:00,Night,No
2024-01-20,00:00,West Zone,Industrial,1425,2024-01-20 00:00:00,Night,No
2024-01-20,06:00,West Zone,Residential,1611,2024-01-20 06:00:00,Morning,No
2024-01-20,06:00,West Zone,Commercial,1303,2024-01-20 06:00:00,Morning,No
2024-01-20,06:00,West Zone,Industrial,1273,2024-01-20 06:00:00,Morning,No
2024-01-20,12:00,West Zone,Residential,1087,2024-01-20 12:00:00,Afternoon,No
2024-01-20,12:00,West Zone,Commercial,531,2024-01-20 12:00:00,Afternoon,No
2024-01-20,12:00,West Zone,Industrial,1396,2024-01-20 12:00:00,Afternoon,No
2024-01-20,18:00,West Zone,Residential,1059,2024-01-20 18:00:00,Evening,Yes
2024-01-20,18:00,West Zone,Commercial,859,2024-01-20 18:00:00,Evening,Yes
2024-01-20,18:00,West Zone,Industrial,980,2024-01-20 18:00:00,Evening,Yes
2024-01-21,00:00,North Zone,Residential,1170,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,North Zone,Commercial,1943,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,North Zone,Industrial,1084,2024-01-21 00:00:00,Night,No
2024-01-21,06:00,North Zone,Residential,1947,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,North Zone,Commercial,742,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,North Zone,Industrial,423,2024-01-21 06:00:00,Morning,No
2024-01-21,12:00,North Zone,Residential,1961,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,North Zone,Commercial,1095,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,North Zone,Industrial,1188,2024-01-21 12:00:00,Afternoon,No
2024-01-21,18:00,North Zone,Residential,1860,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,North Zone,Commercial,555,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,North Zone,Industrial,1833,2024-01-21 18:00:00,Evening,Yes
2024-01-21,00:00,South Zone,Residential,1732,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,South Zone,Commercial,1952,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,South Zone,Industrial,120,2024-01-21 00:00:00,Night,No
2024-01-21,06:00,South Zone,Residential,1427,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,South Zone,Commercial,1574,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,South Zone,Industrial,1361,2024-01-21 06:00:00,Morning,No
2024-01-21,12:00,South Zone,Residential,1649,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,South Zone,Commercial,422,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,South Zone,Industrial,428,2024-01-21 12:00:00,Afternoon,No
2024-01-21,18:00,South Zone,Residential,1993,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,South Zone,Commercial,1823,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,South Zone,Industrial,408,2024-01-21 18:00:00,Evening,Yes
2024-01-21,00:00,East Zone,Residential,211,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,East Zone,Commercial,1616,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,East Zone,Industrial,822,2024-01-21 00:00:00,Night,No
2024-01-21,06:00,East Zone,Residential,1750,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,East Zone,Commercial,117,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,East Zone,Industrial,1520,2024-01-21 06:00:00,Morning,No
2024-01-21,12:00,East Zone,Residential,1095,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,East Zone,Commercial,501,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,East Zone,Industrial,1894,2024-01-21 12:00:00,Afternoon,No
2024-01-21,18:00,East Zone,Residential,672,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,East Zone,Commercial,1524,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,East Zone,Industrial,1278,2024-01-21 18:00:00,Evening,Yes
2024-01-21,00:00,West Zone,Residential,1192,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,West Zone,Commercial,1407,2024-01-21 00:00:00,Night,No
2024-01-21,00:00,West Zone,Industrial,1078,2024-01-21 00:00:00,Night,No
2024-01-21,06:00,West Zone,Residential,878,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,West Zone,Commercial,725,2024-01-21 06:00:00,Morning,No
2024-01-21,06:00,West Zone,Industrial,258,2024-01-21 06:00:00,Morning,No
2024-01-21,12:00,West Zone,Residential,385,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,West Zone,Commercial,155,2024-01-21 12:00:00,Afternoon,No
2024-01-21,12:00,West Zone,Industrial,428,2024-01-21 12:00:00,Afternoon,No
2024-01-21,18:00,West Zone,Residential,876,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,West Zone,Commercial,1654,2024-01-21 18:00:00,Evening,Yes
2024-01-21,18:00,West Zone,Industrial,1304,2024-01-21 18:00:00,Evening,Yes
2024-01-22,00:00,North Zone,Residential,918,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,North Zone,Commercial,1718,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,North Zone,Industrial,1259,2024-01-22 00:00:00,Night,No
2024-01-22,06:00,North Zone,Residential,438,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,North Zone,Commercial,469,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,North Zone,Industrial,1765,2024-01-22 06:00:00,Morning,No
2024-01-22,12:00,North Zone,Residential,1590,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,North Zone,Commercial,1252,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,North Zone,Industrial,1677,2024-01-22 12:00:00,Afternoon,No
2024-01-22,18:00,North Zone,Residential,447,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,North Zone,Commercial,261,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,North Zone,Industrial,1225,2024-01-22 18:00:00,Evening,Yes
2024-01-22,00:00,South Zone,Residential,309,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,South Zone,Commercial,1099,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,South Zone,Industrial,268,2024-01-22 00:00:00,Night,No
2024-01-22,06:00,South Zone,Residential,1269,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,South Zone,Commercial,1248,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,South Zone,Industrial,1453,2024-01-22 06:00:00,Morning,No
2024-01-22,12:00,South Zone,Residential,1080,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,South Zone,Commercial,683,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,South Zone,Industrial,728,2024-01-22 12:00:00,Afternoon,No
2024-01-22,18:00,South Zone,Residential,1951,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,South Zone,Commercial,944,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,South Zone,Industrial,626,2024-01-22 18:00:00,Evening,Yes
2024-01-22,00:00,East Zone,Residential,599,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,East Zone,Commercial,899,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,East Zone,Industrial,1954,2024-01-22 00:00:00,Night,No
2024-01-22,06:00,East Zone,Residential,459,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,East Zone,Commercial,1068,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,East Zone,Industrial,158,2024-01-22 06:00:00,Morning,No
2024-01-22,12:00,East Zone,Residential,247,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,East Zone,Commercial,1588,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,East Zone,Industrial,925,2024-01-22 12:00:00,Afternoon,No
2024-01-22,18:00,East Zone,Residential,863,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,East Zone,Commercial,779,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,East Zone,Industrial,654,2024-01-22 18:00:00,Evening,Yes
2024-01-22,00:00,West Zone,Residential,1776,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,West Zone,Commercial,1501,2024-01-22 00:00:00,Night,No
2024-01-22,00:00,West Zone,Industrial,1448,2024-01-22 00:00:00,Night,No
2024-01-22,06:00,West Zone,Residential,1028,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,West Zone,Commercial,476,2024-01-22 06:00:00,Morning,No
2024-01-22,06:00,West Zone,Industrial,1755,2024-01-22 06:00:00,Morning,No
2024-01-22,12:00,West Zone,Residential,1192,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,West Zone,Commercial,1631,2024-01-22 12:00:00,Afternoon,No
2024-01-22,12:00,West Zone,Industrial,1732,2024-01-22 12:00:00,Afternoon,No
2024-01-22,18:00,West Zone,Residential,956,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,West Zone,Commercial,108,2024-01-22 18:00:00,Evening,Yes
2024-01-22,18:00,West Zone,Industrial,385,2024-01-22 18:00:00,Evening,Yes
2024-01-23,00:00,North Zone,Residential,996,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,North Zone,Commercial,353,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,North Zone,Industrial,1421,2024-01-23 00:00:00,Night,No
2024-01-23,06:00,North Zone,Residential,1215,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,North Zone,Commercial,1407,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,North Zone,Industrial,896,2024-01-23 06:00:00,Morning,No
2024-01-23,12:00,North Zone,Residential,1416,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,North Zone,Commercial,1140,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,North Zone,Industrial,1575,2024-01-23 12:00:00,Afternoon,No
2024-01-23,18:00,North Zone,Residential,526,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,North Zone,Commercial,1288,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,North Zone,Industrial,504,2024-01-23 18:00:00,Evening,Yes
2024-01-23,00:00,South Zone,Residential,1509,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,South Zone,Commercial,1574,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,South Zone,Industrial,1360,2024-01-23 00:00:00,Night,No
2024-01-23,06:00,South Zone,Residential,996,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,South Zone,Commercial,1825,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,South Zone,Industrial,555,2024-01-23 06:00:00,Morning,No
2024-01-23,12:00,South Zone,Residential,1915,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,South Zone,Commercial,650,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,South Zone,Industrial,1281,2024-01-23 12:00:00,Afternoon,No
2024-01-23,18:00,South Zone,Residential,433,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,South Zone,Commercial,442,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,South Zone,Industrial,485,2024-01-23 18:00:00,Evening,Yes
2024-01-23,00:00,East Zone,Residential,614,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,East Zone,Commercial,1050,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,East Zone,Industrial,844,2024-01-23 00:00:00,Night,No
2024-01-23,06:00,East Zone,Residential,1079,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,East Zone,Commercial,829,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,East Zone,Industrial,460,2024-01-23 06:00:00,Morning,No
2024-01-23,12:00,East Zone,Residential,1951,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,East Zone,Commercial,1365,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,East Zone,Industrial,1087,2024-01-23 12:00:00,Afternoon,No
2024-01-23,18:00,East Zone,Residential,1448,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,East Zone,Commercial,456,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,East Zone,Industrial,583,2024-01-23 18:00:00,Evening,Yes
2024-01-23,00:00,West Zone,Residential,1702,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,West Zone,Commercial,981,2024-01-23 00:00:00,Night,No
2024-01-23,00:00,West Zone,Industrial,1348,2024-01-23 00:00:00,Night,No
2024-01-23,06:00,West Zone,Residential,324,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,West Zone,Commercial,1023,2024-01-23 06:00:00,Morning,No
2024-01-23,06:00,West Zone,Industrial,390,2024-01-23 06:00:00,Morning,No
2024-01-23,12:00,West Zone,Residential,812,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,West Zone,Commercial,784,2024-01-23 12:00:00,Afternoon,No
2024-01-23,12:00,West Zone,Industrial,629,2024-01-23 12:00:00,Afternoon,No
2024-01-23,18:00,West Zone,Residential,943,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,West Zone,Commercial,1405,2024-01-23 18:00:00,Evening,Yes
2024-01-23,18:00,West Zone,Industrial,1318,2024-01-23 18:00:00,Evening,Yes
2024-01-24,00:00,North Zone,Residential,103,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,North Zone,Commercial,1273,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,North Zone,Industrial,599,2024-01-24 00:00:00,Night,No
2024-01-24,06:00,North Zone,Residential,1703,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,North Zone,Commercial,1773,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,North Zone,Industrial,481,2024-01-24 06:00:00,Morning,No
2024-01-24,12:00,North Zone,Residential,1177,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,North Zone,Commercial,838,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,North Zone,Industrial,1020,2024-01-24 12:00:00,Afternoon,No
2024-01-24,18:00,North Zone,Residential,1079,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,North Zone,Commercial,1350,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,North Zone,Industrial,341,2024-01-24 18:00:00,Evening,Yes
2024-01-24,00:00,South Zone,Residential,1786,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,South Zone,Commercial,1586,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,South Zone,Industrial,1924,2024-01-24 00:00:00,Night,No
2024-01-24,06:00,South Zone,Residential,1653,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,South Zone,Commercial,680,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,South Zone,Industrial,917,2024-01-24 06:00:00,Morning,No
2024-01-24,12:00,South Zone,Residential,495,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,South Zone,Commercial,1106,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,South Zone,Industrial,987,2024-01-24 12:00:00,Afternoon,No
2024-01-24,18:00,South Zone,Residential,939,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,South Zone,Commercial,650,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,South Zone,Industrial,320,2024-01-24 18:00:00,Evening,Yes
2024-01-24,00:00,East Zone,Residential,1559,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,East Zone,Commercial,1028,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,East Zone,Industrial,141,2024-01-24 00:00:00,Night,No
2024-01-24,06:00,East Zone,Residential,1026,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,East Zone,Commercial,1880,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,East Zone,Industrial,680,2024-01-24 06:00:00,Morning,No
2024-01-24,12:00,East Zone,Residential,1669,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,East Zone,Commercial,286,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,East Zone,Industrial,732,2024-01-24 12:00:00,Afternoon,No
2024-01-24,18:00,East Zone,Residential,1080,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,East Zone,Commercial,181,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,East Zone,Industrial,298,2024-01-24 18:00:00,Evening,Yes
2024-01-24,00:00,West Zone,Residential,1607,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,West Zone,Commercial,1731,2024-01-24 00:00:00,Night,No
2024-01-24,00:00,West Zone,Industrial,913,2024-01-24 00:00:00,Night,No
2024-01-24,06:00,West Zone,Residential,159,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,West Zone,Commercial,1672,2024-01-24 06:00:00,Morning,No
2024-01-24,06:00,West Zone,Industrial,1487,2024-01-24 06:00:00,Morning,No
2024-01-24,12:00,West Zone,Residential,1984,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,West Zone,Commercial,1326,2024-01-24 12:00:00,Afternoon,No
2024-01-24,12:00,West Zone,Industrial,1356,2024-01-24 12:00:00,Afternoon,No
2024-01-24,18:00,West Zone,Residential,351,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,West Zone,Commercial,1871,2024-01-24 18:00:00,Evening,Yes
2024-01-24,18:00,West Zone,Industrial,800,2024-01-24 18:00:00,Evening,Yes
2024-01-25,00:00,North Zone,Residential,315,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,North Zone,Commercial,1626,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,North Zone,Industrial,921,2024-01-25 00:00:00,Night,No
2024-01-25,06:00,North Zone,Residential,832,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,North Zone,Commercial,683,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,North Zone,Industrial,433,2024-01-25 06:00:00,Morning,No
2024-01-25,12:00,North Zone,Residential,1311,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,North Zone,Commercial,1656,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,North Zone,Industrial,1958,2024-01-25 12:00:00,Afternoon,No
2024-01-25,18:00,North Zone,Residential,353,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,North Zone,Commercial,1326,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,North Zone,Industrial,1159,2024-01-25 18:00:00,Evening,Yes
2024-01-25,00:00,South Zone,Residential,1510,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,South Zone,Commercial,737,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,South Zone,Industrial,1453,2024-01-25 00:00:00,Night,No
2024-01-25,06:00,South Zone,Residential,548,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,South Zone,Commercial,893,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,South Zone,Industrial,1425,2024-01-25 06:00:00,Morning,No
2024-01-25,12:00,South Zone,Residential,373,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,South Zone,Commercial,1558,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,South Zone,Industrial,900,2024-01-25 12:00:00,Afternoon,No
2024-01-25,18:00,South Zone,Residential,616,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,South Zone,Commercial,1957,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,South Zone,Industrial,265,2024-01-25 18:00:00,Evening,Yes
2024-01-25,00:00,East Zone,Residential,781,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,East Zone,Commercial,1992,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,East Zone,Industrial,1828,2024-01-25 00:00:00,Night,No
2024-01-25,06:00,East Zone,Residential,1191,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,East Zone,Commercial,813,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,East Zone,Industrial,756,2024-01-25 06:00:00,Morning,No
2024-01-25,12:00,East Zone,Residential,1976,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,East Zone,Commercial,1025,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,East Zone,Industrial,383,2024-01-25 12:00:00,Afternoon,No
2024-01-25,18:00,East Zone,Residential,125,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,East Zone,Commercial,814,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,East Zone,Industrial,473,2024-01-25 18:00:00,Evening,Yes
2024-01-25,00:00,West Zone,Residential,1999,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,West Zone,Commercial,568,2024-01-25 00:00:00,Night,No
2024-01-25,00:00,West Zone,Industrial,1847,2024-01-25 00:00:00,Night,No
2024-01-25,06:00,West Zone,Residential,1407,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,West Zone,Commercial,1300,2024-01-25 06:00:00,Morning,No
2024-01-25,06:00,West Zone,Industrial,201,2024-01-25 06:00:00,Morning,No
2024-01-25,12:00,West Zone,Residential,438,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,West Zone,Commercial,1080,2024-01-25 12:00:00,Afternoon,No
2024-01-25,12:00,West Zone,Industrial,974,2024-01-25 12:00:00,Afternoon,No
2024-01-25,18:00,West Zone,Residential,369,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,West Zone,Commercial,1916,2024-01-25 18:00:00,Evening,Yes
2024-01-25,18:00,West Zone,Industrial,1957,2024-01-25 18:00:00,Evening,Yes
2024-01-26,00:00,North Zone,Residential,1855,2024-01-26 00:00:00,Night,No
2024-01-26,00:00,North Zone,Commercial,1175,2024-01-26 00:00:00,Night,No
2024-01-26,00:00,North Zone,Industrial,1047,2024-01-26 00:00:00,Night,No
2024-01-26,06:00,North Zone,Residential,457,2024-01-26 06:00:00,Morning,No
2024-01-26,06:00,North Zone,Commercial,349,2024-01-26 06:00:00,Morning,No
2024-01-26,06:00,North Zone,Industrial,1309,2024-01-26 06:00:00,Morning,No
2024-01-26,12:00,North Zone,Residential,1053,2024-01-26 12:00:00,Afternoon,No
2024-01-26,12:00,North Zone,Commercial,437,2024-01-26 12:00:00,Afternoon,No
2024-01-26,12:00,North Zone,Industrial,1720,2024-01-26 12:00:00,Afternoon,No
2024-01-26,18:00,North Zone,Residential,220,2024-01-26 18:00:00,Evening,Yes
2024-01-26,18:00,North Zone,Commercial,1455,2024-01-26 18:00:00,Evening,Yes
2024-01-26,18:00,North Zone,Industrial,1944,2024-01-26 18:00:00,Evening,Yes
2024-01-26,00:00,South Zone,Residential,1599,2024-01-26 00:00:00,Night,No
2024-01-26,00:00,South Zone,Commercial,542,2024-01-26 00:00:00,Night,No
